week,staff_id,staff_name,role,service,present,roster_staff_id,is_off_roster
20,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
21,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
22,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
23,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
24,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
25,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
26,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
27,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
28,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
29,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
30,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
31,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
32,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
33,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
34,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
35,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
36,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
37,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
38,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
39,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
40,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
41,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
42,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
43,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
44,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
45,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
46,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
47,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
48,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
49,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
50,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
51,STF-84efb3e5,Christina Walters,doctor,ICU,0,STF-1b299895,0
52,STF-84efb3e5,Christina Walters,doctor,ICU,1,STF-1b299895,0
1,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
2,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
3,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
4,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
5,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
6,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
7,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
8,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
9,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
10,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
11,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
12,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
13,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
14,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
15,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
16,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
17,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
18,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
19,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
20,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
21,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
22,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
23,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
24,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
25,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
26,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
27,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
28,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
29,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
30,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
31,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
32,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
33,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
34,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
35,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
36,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
37,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
38,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
39,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
40,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
41,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
42,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
43,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
44,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
45,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
46,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
47,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
48,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
49,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
50,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
51,STF-5401ad3a,John Whitehead,doctor,ICU,0,STF-22fe9443,0
52,STF-5401ad3a,John Whitehead,doctor,ICU,1,STF-22fe9443,0
1,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
2,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
3,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
4,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
5,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
6,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
7,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
8,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
9,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
10,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
11,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
12,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
13,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
14,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
15,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
16,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
17,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
18,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
19,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
20,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
21,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
22,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
23,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
24,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
25,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
26,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
27,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
28,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
29,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
30,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
31,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
32,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
33,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
34,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
35,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
36,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
37,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
38,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
39,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
40,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
41,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
42,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
43,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
44,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
45,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
46,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
47,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
48,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
49,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
50,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
51,STF-9045bfe7,Anna Henderson,doctor,ICU,0,STF-e328da72,0
52,STF-9045bfe7,Anna Henderson,doctor,ICU,1,STF-e328da72,0
1,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
2,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
3,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
4,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
5,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
6,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
7,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
8,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
9,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
10,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
11,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
12,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
13,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
14,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
15,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
16,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
17,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
18,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
19,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
20,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
21,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
22,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
23,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
24,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
25,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
26,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
27,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
28,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
29,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
30,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
31,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
32,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
33,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
34,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
35,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
36,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
37,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
38,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
39,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
40,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
41,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
42,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
43,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
44,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
45,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
46,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
47,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
48,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
49,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
50,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
51,STF-5697a657,Aaron Wise,doctor,ICU,0,STF-1881ede3,0
52,STF-5697a657,Aaron Wise,doctor,ICU,1,STF-1881ede3,0
1,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
2,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
3,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
4,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
5,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
6,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
7,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
8,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
9,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
10,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
11,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
12,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
13,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
14,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
15,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
16,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
17,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
18,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
19,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
20,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
21,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
22,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
23,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
24,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
25,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
26,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
27,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
28,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
29,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
30,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
31,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
32,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
33,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
34,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
35,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
36,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
37,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
38,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
39,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
40,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
41,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
42,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
43,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
44,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
45,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
46,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
47,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
48,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
49,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
50,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
51,STF-2122e2a0,Deborah Figueroa,doctor,ICU,0,STF-1bdb5ff4,0
52,STF-2122e2a0,Deborah Figueroa,doctor,ICU,1,STF-1bdb5ff4,0
1,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
2,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
3,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
4,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
5,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
6,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
7,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
8,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
9,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
10,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
11,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
12,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
13,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
14,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
15,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
16,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
17,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
18,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
19,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
20,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
21,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
22,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
23,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
24,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
25,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
26,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
27,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
28,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
29,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
30,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
31,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
32,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
33,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
34,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
35,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
36,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
37,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
38,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
39,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
40,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
41,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
42,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
43,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
44,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
45,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
46,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
47,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
48,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
49,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
50,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
51,STF-997af03e,Jessica Smith,nurse,ICU,0,STF-5fadf416,0
52,STF-997af03e,Jessica Smith,nurse,ICU,1,STF-5fadf416,0
1,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
2,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
3,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
4,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
5,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
6,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
7,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
8,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
9,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
10,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
11,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
12,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
13,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
14,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
15,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
16,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
17,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
18,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
19,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
20,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
21,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
22,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
23,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
24,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
25,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
26,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
27,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
28,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
29,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
30,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
31,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
32,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
33,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
34,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
35,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
36,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
37,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
38,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
39,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
40,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
41,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
42,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
43,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
44,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
45,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
46,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
47,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
48,STF-cf0f00c3,Stephen Mckee,nurse,ICU,0,STF-4993c812,0
49,STF-cf0f00c3,Stephen Mckee,nurse,ICU,1,STF-4993c812,0
